20.750000	21.190000	41
22.430000	23.420000	44
23.430000	23.460000	41
23.580000	23.720000	41
23.750000	23.980000	41
24.570000	24.910000	40
25.520000	25.560000	41
26.180000	26.340000	43
26.510000	26.670000	43
26.670000	27.270000	44
27.850000	27.910000	44
27.960000	28.200000	46
28.230000	28.320000	44
28.550000	28.750000	43
28.770000	29.400000	41
29.400000	29.470000	53
31.380000	31.510000	36
31.710000	31.790000	51
31.790000	31.830000	38
31.910000	32.030000	48
32.030000	32.150000	39
32.190000	32.420000	36
32.460000	32.810000	44
32.810000	32.890000	48
32.890000	33.170000	44
33.230000	33.450000	47
33.490000	33.530000	43
33.530000	33.580000	47
33.580000	33.690000	43
33.690000	33.970000	47
33.970000	34.300000	43
34.300000	34.360000	44
34.360000	34.510000	48
34.550000	34.800000	43
34.800000	35.020000	41
35.020000	35.030000	50
35.040000	35.280000	43
35.310000	35.510000	46
35.510000	35.520000	44
35.520000	35.810000	45
35.840000	35.890000	48
35.890000	36.070000	51
36.090000	36.100000	51
36.100000	37.080000	46
37.140000	38.270000	41
38.310000	38.610000	41
38.700000	38.930000	39
38.980000	39.200000	46
39.280000	39.670000	39
39.710000	39.950000	41
39.950000	39.990000	51
40.030000	40.210000	39
40.230000	40.250000	44
40.310000	40.420000	51
40.420000	40.470000	45
40.490000	40.760000	45
40.790000	41.040000	46
41.040000	41.270000	45
41.300000	41.700000	47
41.700000	41.830000	48
41.830000	41.950000	55
41.950000	42.030000	48
42.030000	42.160000	47
42.160000	42.230000	55
42.230000	42.310000	48
42.310000	42.410000	50
42.410000	42.460000	55
42.470000	42.740000	48
42.740000	42.800000	52
42.830000	42.870000	50
42.870000	43.080000	53
43.080000	43.340000	48
43.420000	43.820000	58
43.820000	43.860000	50
43.900000	43.930000	51
43.930000	44.040000	58
44.040000	44.080000	51
44.080000	44.600000	58
44.600000	44.610000	52
44.630000	44.730000	55
44.730000	44.800000	52
44.850000	45.040000	53
45.080000	45.260000	47
45.260000	45.330000	56
45.360000	45.390000	48
45.390000	45.470000	55
45.470000	46.040000	48
46.040000	46.060000	55
46.160000	46.300000	60
46.420000	46.500000	48
46.500000	46.540000	53
46.540000	46.620000	48
46.620000	46.630000	53
46.670000	46.880000	44
46.880000	46.900000	53
46.900000	47.640000	46
47.640000	47.710000	52
47.710000	47.740000	43
47.740000	47.820000	52
47.820000	47.910000	43
47.930000	48.020000	44
48.020000	48.060000	53
48.060000	48.660000	44
48.670000	48.700000	50
48.700000	48.970000	41
48.970000	49.120000	43
49.120000	49.150000	50
49.310000	49.410000	52
49.560000	49.630000	53
49.700000	49.770000	60
50.070000	50.250000	41
50.250000	50.330000	48
50.330000	50.730000	41
50.730000	51.030000	48
51.060000	51.570000	40
51.590000	51.660000	53
51.660000	51.970000	41
51.970000	52.000000	53
52.000000	52.290000	41
52.320000	52.590000	48
52.650000	52.690000	37
52.800000	52.810000	37
52.890000	53.160000	37
53.960000	54.070000	43
54.070000	54.100000	36
54.120000	54.170000	48
54.450000	54.700000	46
54.720000	54.980000	44
54.980000	55.210000	46
55.220000	55.320000	48
55.320000	55.490000	44
55.520000	55.730000	43
55.730000	55.760000	48
55.790000	55.810000	53
55.810000	56.000000	41
56.000000	56.240000	44
56.240000	56.250000	50
56.250000	56.520000	43
56.520000	56.660000	50
56.660000	56.690000	53
56.690000	56.700000	50
56.700000	56.720000	53
56.790000	56.800000	48
56.800000	56.860000	51
56.860000	57.020000	48
57.540000	57.650000	51
57.650000	57.780000	44
57.800000	57.830000	49
57.900000	57.930000	49
57.980000	58.220000	49
58.490000	58.750000	44
58.750000	58.780000	49
58.830000	59.380000	53
59.620000	59.810000	53
59.810000	59.830000	56
59.830000	59.850000	53
59.870000	59.890000	53
59.890000	60.690000	60
60.760000	60.800000	48
60.800000	60.900000	51
60.900000	60.910000	48
61.010000	61.060000	43
61.060000	61.130000	50
61.130000	61.290000	43
61.290000	61.360000	50
61.360000	61.420000	43
62.860000	63.080000	53
63.080000	63.300000	43
63.300000	63.600000	53
63.640000	63.680000	51
63.680000	64.110000	43
64.170000	64.200000	48
64.200000	64.230000	51
64.230000	64.350000	48
64.430000	64.560000	48
64.560000	64.670000	53
64.730000	65.240000	48
65.260000	66.300000	44
66.300000	66.490000	50
66.490000	66.590000	44
66.590000	66.810000	50
66.810000	67.040000	43
67.040000	67.290000	41
67.390000	67.560000	39
67.560000	67.570000	41
67.610000	67.650000	41
67.650000	67.860000	51
67.920000	68.110000	39
68.150000	68.240000	47
68.240000	68.310000	38
68.310000	68.320000	47
68.320000	68.360000	59
68.360000	68.380000	37
68.450000	68.640000	60
68.640000	68.670000	48
68.670000	68.690000	36
68.690000	68.890000	46
68.890000	69.170000	36
69.180000	69.370000	43
69.370000	69.380000	48
69.380000	69.390000	36
69.450000	70.380000	41
70.390000	70.400000	40
70.480000	70.520000	40
70.550000	71.480000	40
71.530000	71.700000	36
71.700000	71.890000	48
72.580000	72.600000	44
72.600000	73.330000	41
73.330000	73.390000	45
73.390000	73.410000	41
73.410000	73.620000	45
73.720000	73.780000	47
73.960000	73.980000	46
74.010000	74.070000	46
76.110000	76.150000	51
76.730000	76.750000	46
76.780000	76.800000	46
76.840000	77.200000	46
77.430000	77.680000	46
77.770000	77.860000	46
77.910000	77.990000	46
78.110000	78.280000	43
78.280000	78.320000	44
78.380000	78.580000	44
78.680000	78.700000	44
78.760000	78.810000	44
79.480000	79.500000	49
80.250000	80.270000	46
81.040000	81.600000	53
81.790000	81.900000	53
82.000000	82.310000	53
82.880000	82.890000	51
85.290000	85.410000	48
85.410000	85.450000	43
85.450000	85.810000	48
86.400000	86.640000	58
86.760000	86.860000	56
86.860000	86.900000	48
86.900000	87.120000	55
87.120000	87.180000	53
87.180000	87.310000	48
87.310000	87.330000	53
87.430000	88.150000	53
88.470000	89.440000	49
89.550000	89.720000	48
90.000000	90.410000	48
90.520000	90.530000	41
90.620000	91.080000	41
91.150000	92.290000	48
92.290000	92.590000	49
92.590000	92.820000	48
92.880000	92.970000	46
93.040000	93.060000	46
93.120000	93.610000	48
93.640000	94.430000	49
94.430000	94.710000	46
95.210000	95.750000	53
95.750000	95.770000	49
95.770000	95.930000	53
96.320000	96.470000	55
96.500000	97.280000	55
97.280000	97.340000	51
97.340000	97.790000	56
97.820000	97.860000	53
97.860000	97.950000	56
