2.430000	3.540000	53
3.670000	4.780000	60
4.780000	5.960000	56
6.030000	7.150000	53
7.150000	7.180000	54
7.180000	7.530000	52
7.650000	7.760000	52
8.190000	8.270000	52
8.280000	8.830000	53
8.830000	9.460000	55
9.460000	10.550000	56
10.900000	11.200000	58
11.200000	11.370000	56
11.370000	11.640000	55
11.640000	12.120000	53
12.120000	12.660000	55
12.660000	13.200000	56
13.200000	13.720000	58
13.720000	14.040000	60
14.300000	14.550000	48
14.550000	14.840000	50
14.840000	15.080000	51
15.110000	15.300000	48
15.380000	16.150000	56
16.190000	16.390000	50
16.450000	17.190000	55
17.190000	17.460000	56
17.460000	17.720000	55
17.730000	17.970000	53
17.980000	18.490000	55
18.510000	19.060000	57
19.060000	20.310000	58
20.740000	20.930000	44
20.930000	21.250000	56
21.250000	22.370000	55
22.680000	22.760000	53
23.150000	23.300000	55
23.440000	24.270000	56
24.290000	24.480000	53
24.530000	25.200000	58
25.390000	25.600000	58
25.600000	25.860000	56
25.860000	26.110000	55
26.270000	26.340000	53
26.420000	26.530000	52
26.540000	26.670000	47
26.740000	27.140000	53
27.230000	27.900000	58
28.240000	28.660000	51
28.780000	29.510000	56
29.510000	29.810000	55
29.810000	30.500000	56
30.610000	30.850000	47
30.860000	30.930000	43
30.930000	32.410000	55
32.440000	32.650000	53
32.700000	32.930000	51
32.990000	33.190000	53
33.240000	33.490000	56
33.490000	33.730000	55
33.750000	33.970000	53
34.020000	34.050000	47
34.050000	34.460000	51
40.750000	40.850000	47
41.220000	41.230000	47
41.230000	41.240000	48
41.810000	41.850000	48
42.270000	42.290000	48
43.330000	43.390000	47
43.490000	43.640000	47
44.060000	44.080000	48
44.080000	44.220000	47
45.270000	45.300000	48
46.820000	46.860000	41
46.990000	47.050000	41
47.110000	47.230000	47
49.520000	50.530000	53
50.620000	50.710000	60
50.710000	50.760000	48
50.760000	51.460000	60
51.460000	51.490000	48
51.490000	51.610000	60
51.620000	52.620000	56
52.630000	53.050000	53
53.050000	53.120000	47
53.150000	53.580000	53
53.630000	54.650000	52
55.210000	55.770000	55
55.780000	56.750000	56
56.800000	56.850000	48
57.060000	57.090000	46
57.090000	57.300000	58
57.300000	57.530000	56
57.530000	57.800000	55
57.930000	58.210000	53
58.280000	59.130000	58
59.130000	59.150000	55
59.320000	59.370000	55
59.400000	59.910000	56
59.910000	60.410000	55
60.440000	61.030000	60
61.260000	61.480000	57
61.480000	62.040000	58
62.040000	62.250000	57
62.250000	62.270000	44
62.270000	62.800000	57
62.820000	63.100000	65
63.130000	63.880000	59
63.880000	63.910000	47
64.200000	64.960000	60
64.960000	65.190000	48
65.210000	65.750000	51
65.760000	66.270000	48
66.350000	66.480000	53
66.550000	66.790000	53
66.850000	67.390000	56
67.390000	67.900000	55
67.900000	68.380000	53
68.430000	68.530000	51
68.770000	68.910000	51
68.980000	69.120000	48
69.150000	69.510000	60
69.510000	69.580000	48
69.990000	70.050000	53
70.090000	70.390000	53
70.490000	70.570000	55
70.580000	70.710000	55
70.760000	70.910000	55
70.990000	71.030000	48
71.030000	71.770000	60
71.770000	72.060000	58
72.060000	72.270000	56
72.270000	72.560000	55
72.580000	73.500000	53
73.570000	74.200000	53
74.220000	74.440000	53
74.660000	75.090000	53
75.090000	75.640000	55
75.670000	75.990000	50
75.990000	76.200000	55
76.240000	76.980000	51
76.980000	77.290000	48
77.290000	77.770000	49
77.770000	79.130000	48
79.130000	79.430000	44
79.550000	79.940000	46
79.940000	80.360000	51
80.360000	80.560000	48
80.560000	80.910000	51
80.910000	80.980000	48
81.310000	81.520000	48
81.520000	82.000000	50
82.100000	83.400000	55
83.430000	83.680000	52
84.050000	84.140000	53
84.240000	85.220000	58
85.600000	85.830000	60
85.830000	86.320000	61
86.320000	87.340000	60
87.340000	87.400000	48
87.400000	87.490000	60
87.490000	87.570000	48
87.570000	87.720000	60
87.720000	87.760000	48
87.760000	88.440000	60
88.720000	89.000000	56
89.000000	89.530000	58
89.550000	90.360000	60
90.360000	90.380000	48
90.380000	90.540000	61
90.570000	90.610000	61
90.610000	91.120000	60
91.120000	91.760000	58
92.140000	92.340000	56
92.360000	92.570000	53
92.620000	92.650000	48
92.650000	93.410000	60
93.410000	93.660000	58
93.660000	93.880000	57
93.910000	94.120000	53
94.170000	94.990000	58
94.990000	95.120000	55
95.280000	95.660000	56
95.660000	95.730000	44
96.070000	96.230000	53
96.330000	97.140000	58
97.140000	97.350000	55
97.370000	97.390000	48
97.390000	98.080000	60
98.220000	98.230000	44
98.230000	98.310000	56
98.310000	98.320000	44
98.370000	98.410000	49
98.410000	98.860000	61
99.120000	99.380000	58
99.380000	100.160000	60
100.170000	100.230000	44
100.230000	100.440000	56
100.440000	101.470000	58
101.470000	101.690000	56
101.710000	101.880000	53
101.990000	102.130000	48
102.130000	102.740000	60
102.740000	102.780000	48
102.900000	102.980000	47
103.040000	104.370000	65
104.370000	104.470000	64
104.620000	104.800000	62
104.800000	104.840000	47
104.840000	105.060000	64
105.080000	105.300000	65
105.330000	105.550000	60
105.610000	106.170000	67
106.380000	106.400000	48
106.400000	106.610000	60
106.610000	106.620000	48
106.650000	107.420000	65
107.500000	107.580000	44
107.580000	107.720000	56
107.770000	108.210000	61
108.530000	108.760000	55
108.800000	109.580000	60
109.580000	109.840000	58
109.840000	110.040000	56
110.040000	110.330000	55
110.350000	110.530000	53
110.610000	110.800000	60
110.840000	111.080000	65
111.120000	111.350000	62
111.380000	111.580000	58
111.630000	111.670000	43
111.670000	111.790000	55
111.850000	112.550000	63
112.960000	113.410000	61
113.410000	114.500000	60
114.500000	115.250000	58
115.250000	115.510000	56
115.510000	116.620000	55
117.060000	117.280000	53
117.340000	117.400000	52
117.530000	117.560000	52
117.590000	118.040000	53
118.140000	119.470000	58
119.470000	119.770000	56
119.770000	120.080000	55
120.550000	120.800000	55
120.840000	120.850000	57
120.850000	120.970000	48
121.030000	121.060000	57
121.060000	121.760000	60
121.760000	121.800000	48
121.800000	122.070000	60
122.070000	122.080000	48
122.370000	122.580000	58
122.580000	122.870000	61
122.870000	124.220000	60
124.220000	124.470000	58
124.470000	124.680000	56
124.680000	124.950000	55
124.970000	125.560000	53
125.600000	125.910000	53
126.590000	126.640000	55
126.780000	127.060000	55
127.120000	127.750000	48
128.680000	129.220000	54
129.220000	129.370000	53
129.460000	129.550000	53
129.660000	129.780000	53
130.740000	131.320000	57
131.320000	131.540000	58
131.540000	131.760000	57
131.760000	132.330000	58
132.520000	132.610000	47
132.650000	132.690000	48
132.860000	133.620000	61
133.650000	133.840000	60
133.840000	133.850000	50
133.960000	134.130000	68
134.170000	134.360000	65
134.410000	134.430000	50
134.430000	134.800000	62
134.800000	134.840000	50
134.920000	135.120000	67
135.160000	135.330000	64
135.440000	135.640000	48
135.640000	135.910000	60
135.910000	135.920000	48
136.030000	136.200000	65
136.260000	136.280000	48
136.280000	136.430000	60
136.430000	136.470000	48
136.500000	136.990000	61
137.270000	137.490000	58
137.520000	137.550000	48
137.550000	138.240000	60
138.240000	138.280000	48
138.310000	138.580000	56
138.580000	139.010000	55
139.370000	139.570000	58
139.570000	139.790000	57
139.840000	140.040000	53
140.090000	140.860000	58
140.860000	141.100000	55
141.130000	141.580000	56
141.690000	141.750000	59
141.920000	141.950000	59
141.950000	142.120000	65
142.160000	143.220000	63
143.440000	143.690000	63
143.690000	143.930000	61
143.930000	144.140000	60
144.140000	144.190000	48
144.190000	144.730000	59
144.750000	145.320000	60
145.580000	145.630000	43
145.630000	145.820000	55
145.830000	146.330000	56
146.330000	146.680000	55
146.760000	146.780000	55
147.200000	147.230000	55
147.630000	147.860000	63
147.910000	148.280000	60
148.400000	148.420000	48
148.420000	149.380000	60
151.170000	151.800000	60
153.210000	153.320000	48
153.400000	154.400000	62
154.400000	156.250000	60
156.250000	156.480000	58
156.480000	156.720000	57
156.720000	156.980000	58
156.980000	157.510000	60
157.510000	157.600000	48
157.840000	158.060000	58
158.060000	158.080000	47
158.100000	158.580000	63
158.610000	158.650000	57
158.890000	159.080000	57
159.080000	159.320000	58
159.320000	159.590000	61
159.660000	160.700000	54
160.700000	160.900000	53
160.930000	161.160000	53
161.300000	161.730000	48
161.730000	162.240000	49
162.240000	162.740000	51
162.830000	163.160000	53
163.270000	163.890000	46
164.270000	164.600000	61
164.600000	164.940000	60
164.940000	166.270000	58
166.270000	166.730000	57
166.760000	167.300000	55
167.340000	168.100000	58
168.100000	170.060000	57
