4.480000	5.140000	41
5.240000	5.630000	41
5.710000	5.940000	48
5.940000	6.030000	41
6.030000	6.820000	48
6.850000	7.920000	44
7.990000	8.750000	41
8.780000	8.850000	41
9.000000	9.170000	41
9.270000	9.550000	40
10.140000	10.180000	40
10.330000	10.820000	41
10.870000	11.380000	43
11.400000	11.410000	43
11.410000	12.240000	44
12.320000	12.860000	44
12.950000	13.130000	46
13.130000	13.330000	44
13.330000	13.580000	43
13.580000	14.070000	41
14.130000	14.640000	43
14.680000	15.170000	44
15.210000	15.710000	46
15.770000	16.000000	48
16.000000	16.140000	46
16.360000	16.540000	36
16.610000	16.620000	45
16.620000	16.760000	38
16.760000	16.820000	36
17.110000	17.280000	36
17.350000	17.460000	44
17.460000	17.590000	36
17.590000	18.000000	44
18.170000	18.290000	39
18.310000	18.340000	39
18.350000	18.360000	38
18.410000	19.150000	43
19.180000	19.430000	44
19.430000	19.650000	43
19.650000	19.940000	41
19.940000	20.490000	43
20.560000	21.030000	45
21.100000	21.590000	46
21.610000	21.950000	46
22.000000	22.110000	46
22.730000	23.210000	44
23.210000	24.030000	43
24.380000	25.090000	41
25.130000	25.370000	43
25.370000	26.190000	44
26.230000	26.520000	41
26.520000	27.550000	46
27.560000	27.830000	44
27.830000	28.070000	43
28.110000	28.330000	41
28.360000	28.660000	40
28.810000	28.860000	40
28.880000	28.910000	40
29.190000	29.920000	46
30.320000	30.630000	39
30.630000	30.660000	40
30.710000	31.460000	44
31.500000	31.720000	43
31.720000	32.440000	44
32.570000	32.840000	35
32.840000	32.850000	44
32.960000	34.080000	43
34.400000	34.610000	41
34.660000	34.880000	39
34.930000	35.150000	41
35.160000	35.460000	44
35.470000	35.680000	43
35.680000	36.010000	41
36.060000	36.450000	39
51.570000	52.090000	41
52.190000	52.520000	41
52.560000	53.570000	48
53.580000	54.590000	44
54.650000	55.230000	41
55.290000	55.570000	41
55.600000	56.180000	40
56.260000	56.620000	40
56.700000	57.180000	41
57.200000	57.720000	43
57.740000	57.750000	43
57.750000	58.960000	44
58.990000	59.210000	46
59.210000	59.490000	44
59.490000	59.710000	43
59.740000	60.230000	41
60.280000	61.030000	46
61.080000	61.340000	43
61.380000	61.590000	44
61.590000	61.630000	43
61.930000	62.370000	43
62.430000	62.930000	48
62.950000	63.190000	48
63.220000	63.480000	45
63.510000	63.750000	46
64.070000	64.760000	45
64.810000	65.000000	53
65.000000	65.010000	45
65.010000	65.020000	41
65.060000	65.400000	47
65.400000	65.430000	41
65.560000	65.850000	47
65.910000	66.030000	47
66.070000	66.100000	47
66.150000	66.670000	48
67.010000	67.200000	36
67.290000	67.350000	36
67.350000	67.530000	39
67.620000	67.670000	39
67.770000	68.110000	36
68.310000	68.810000	41
68.810000	69.330000	44
69.370000	69.840000	43
69.880000	70.380000	41
70.440000	70.710000	39
70.710000	70.720000	41
70.720000	70.840000	39
70.840000	70.860000	40
70.920000	71.610000	48
71.980000	72.420000	41
72.430000	72.970000	43
72.990000	73.750000	48
73.800000	74.030000	46
74.030000	74.280000	44
74.280000	74.520000	43
74.570000	75.120000	41
75.170000	75.180000	41
75.270000	75.330000	41
75.450000	75.520000	41
75.640000	75.710000	41
75.860000	75.910000	41
75.970000	75.990000	41
76.010000	76.100000	41
76.130000	76.810000	41
76.850000	77.120000	41
77.140000	78.190000	43
78.260000	78.760000	39
78.800000	78.860000	39
78.990000	79.190000	36
79.310000	79.330000	37
79.330000	79.510000	36
79.510000	79.690000	37
79.800000	79.930000	36
79.930000	80.050000	37
80.050000	80.360000	36
80.460000	80.530000	36
81.460000	81.680000	34
81.790000	81.810000	34
81.810000	81.840000	41
81.960000	82.450000	39
82.490000	82.840000	39
83.240000	83.390000	36
83.390000	83.450000	39
83.540000	83.870000	38
83.870000	83.900000	50
84.050000	85.130000	43
85.430000	85.640000	40
85.700000	86.140000	41
86.190000	86.500000	46
86.500000	86.520000	41
86.520000	87.480000	46
87.530000	87.800000	48
87.800000	87.820000	46
87.820000	88.290000	49
88.310000	90.330000	48
90.710000	90.980000	44
90.980000	91.460000	46
91.510000	91.930000	48
91.930000	92.060000	46
92.060000	92.150000	48
92.150000	92.200000	46
92.200000	92.260000	48
92.300000	92.580000	49
92.600000	93.060000	48
93.090000	93.760000	46
94.100000	94.320000	44
94.320000	94.580000	41
94.580000	95.320000	48
95.370000	95.620000	46
95.620000	95.850000	45
95.870000	96.150000	41
96.170000	96.500000	46
96.500000	96.550000	41
96.550000	96.710000	46
96.770000	96.870000	46
96.920000	97.190000	43
97.190000	97.990000	44
98.040000	98.270000	41
98.280000	98.700000	46
99.050000	99.260000	43
99.280000	99.800000	48
99.870000	100.000000	48
100.070000	100.380000	44
100.380000	100.850000	49
101.140000	101.340000	46
101.350000	101.760000	48
101.760000	101.880000	46
101.880000	102.090000	48
102.120000	102.390000	44
102.390000	102.400000	48
102.410000	103.350000	46
103.390000	103.680000	44
103.680000	103.970000	41
103.980000	103.990000	41
104.000000	104.010000	41
104.020000	104.140000	44
104.150000	104.920000	48
104.980000	105.470000	53
105.560000	105.680000	53
106.300000	106.530000	52
106.550000	106.770000	50
106.810000	107.040000	52
107.080000	107.280000	53
107.310000	107.580000	48
107.630000	107.920000	55
107.960000	108.000000	55
108.020000	108.220000	55
108.260000	108.310000	55
108.390000	108.650000	48
108.680000	109.170000	53
109.470000	109.700000	44
109.710000	109.720000	44
109.720000	110.230000	49
110.310000	110.380000	49
110.450000	110.720000	43
110.740000	111.250000	48
111.590000	111.780000	46
111.820000	112.040000	44
112.040000	112.290000	43
112.310000	112.560000	41
112.570000	112.830000	48
112.880000	113.070000	53
113.070000	113.130000	41
113.130000	113.310000	50
113.310000	113.380000	41
113.380000	113.610000	46
113.610000	113.850000	43
113.880000	114.830000	51
114.880000	115.420000	49
115.420000	116.070000	48
116.470000	117.200000	46
117.250000	117.510000	44
117.510000	118.650000	43
119.050000	119.290000	41
119.340000	119.550000	40
119.570000	120.030000	41
120.110000	120.670000	46
120.680000	120.800000	46
120.890000	121.010000	46
121.120000	121.390000	46
121.420000	121.710000	44
121.710000	122.500000	43
122.540000	122.780000	43
122.800000	122.820000	43
122.820000	123.770000	48
124.390000	124.610000	46
124.630000	124.890000	49
124.890000	125.340000	48
125.370000	125.840000	48
125.940000	126.140000	48
126.160000	126.390000	46
126.410000	126.660000	44
126.680000	126.920000	43
126.960000	127.290000	41
127.340000	127.930000	41
128.100000	128.490000	41
128.560000	128.970000	43
129.120000	129.450000	36
130.720000	131.050000	42
131.050000	131.060000	43
131.210000	131.660000	41
131.730000	131.940000	41
131.950000	132.000000	41
132.010000	132.120000	41
132.660000	132.750000	41
132.800000	133.170000	45
133.200000	133.230000	45
133.310000	133.530000	46
133.540000	133.790000	45
133.810000	134.160000	46
134.830000	135.590000	49
135.630000	135.900000	48
135.920000	136.110000	56
136.110000	136.130000	48
136.140000	136.380000	53
136.410000	136.840000	50
136.890000	137.140000	54
137.240000	137.360000	49
137.360000	137.880000	48
137.930000	138.150000	53
138.200000	138.460000	48
138.470000	139.250000	49
139.270000	139.550000	46
139.550000	140.220000	48
140.270000	140.560000	44
140.560000	141.320000	43
141.350000	141.590000	46
141.610000	141.820000	45
141.830000	142.100000	41
142.130000	142.530000	46
142.880000	143.080000	43
143.080000	143.850000	44
143.890000	143.900000	44
143.900000	143.920000	53
143.920000	144.040000	44
144.040000	144.150000	53
144.150000	144.650000	51
144.650000	144.710000	53
144.710000	145.370000	51
145.460000	145.640000	51
145.680000	145.910000	49
145.930000	146.180000	48
146.180000	146.650000	47
146.670000	147.200000	48
147.540000	147.790000	43
147.840000	148.290000	44
148.290000	149.350000	43
149.640000	149.860000	51
149.910000	150.340000	48
150.370000	151.420000	48
153.150000	153.510000	48
155.370000	155.890000	50
155.910000	156.100000	50
156.200000	156.390000	50
156.430000	157.950000	48
157.970000	158.200000	48
158.210000	158.450000	46
158.470000	158.630000	45
158.630000	158.670000	46
158.670000	158.710000	45
158.710000	158.720000	46
158.740000	158.980000	46
159.010000	159.020000	46
159.020000	159.330000	48
159.330000	159.410000	46
159.410000	159.450000	48
159.450000	159.550000	46
159.810000	160.050000	46
160.130000	160.780000	51
160.830000	161.060000	45
161.100000	161.310000	46
161.350000	161.610000	49
161.650000	162.280000	42
162.690000	162.850000	41
162.850000	162.920000	42
162.920000	163.110000	41
163.210000	163.610000	36
163.770000	163.780000	36
163.780000	163.850000	37
163.850000	163.930000	36
164.000000	164.160000	37
164.220000	164.530000	39
164.580000	164.710000	39
164.730000	165.110000	41
165.260000	165.630000	34
165.840000	166.160000	49
166.190000	166.480000	48
166.510000	167.670000	46
167.720000	168.000000	45
168.000000	168.010000	46
168.010000	168.130000	45
168.190000	168.640000	43
168.680000	169.270000	46
169.360000	170.130000	45
170.190000	170.620000	45
170.710000	171.910000	45
